Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Overall MCC
209,0.8544683857294242,0.8694309019811347,0.8544683857294242,0.8600549667731897,0.9277445720671436,0.7427451239061378
205,0.8572942423172024,0.8711639066135443,0.8572942423172024,0.8625539413979209,0.92774466678928,0.7471456544675072
127,0.8555280819498411,0.8707206908512537,0.8555280819498411,0.8611998020717114,0.9277583104435764,0.7447246026963426
206,0.8562345460967856,0.8706660544768308,0.8562345460967856,0.8617307380984113,0.9277766840935842,0.7454418249167429
126,0.8565877781702579,0.8692315247467967,0.8565877781702579,0.8613916547785395,0.927782205477467,0.7454167582145926
349,0.8611797951253974,0.8708315916989166,0.8611797951253974,0.8650120932267125,0.9278306799890724,0.7519853707681574
275,0.859413634758036,0.8709093707746122,0.859413634758036,0.8638183693846805,0.9278397989808044,0.7498791428714869
207,0.8562345460967856,0.8703360644198884,0.8562345460967856,0.8615455959485822,0.927848969916934,0.7454322779468358
208,0.8569410102437302,0.8699592499558801,0.8569410102437302,0.8618540725073555,0.9278633640149944,0.7462367327446642
272,0.8611797951253974,0.873558609781855,0.8611797951253974,0.8658810946816877,0.9279134463584754,0.7534112783349182
